Session #,Trial,DateTime,Video #,TrialType,Player1,Player2,Choice1,Choice2,Choice,Condition,OtherReward,DictReward,OneChoice,OtherTrial,FixationPointFrame,FixationPointTime,FP:TO,TargetsOnFrame,TargetsOnTime,TO:GO,GO:Choice,ChoiceTimeFrame,ChoiceTime,Choice:RRS,Choice:DRS,RecipientRewardStartFrame,RecipientRewardStartTime,RRS:RRE,RecipientRewardEndFrame,RecipientRewardEndTime,RRE:DRS,DictatorRewardStartFrame,DictatorRewardStartTime,DRS:DRE,DictatorRewardEndFrame,DictatorRewardEndTime,RewardEndPrev,ITI,EndTrialFrame,EndTrialTime,Choice:ET,AvertedBeforeChoiceLong,AvertedBeforeChoiceShort,AvertedAfterChoiceFull,AvertedAfterChoiceBR,AvertedAfterChoiceAR,RewardAnticipationOther,RewardAnticipationSelf,RewardAnticipationBeforeLong,RewardAnticipationBeforeShort,RewardAnticipationAfterFull,RewardAnticipationAfterBR,RewardAnticipationDuringReward,RewardAnticipationAfterAR,StereoAvertBeforeLong,StereoAvertBeforeShort,StereoAvertAfterFull,StereoAvertAfterBR,StereoAvertAfterAR
12,60,231020_1054,2,Dual,Mufasa,Empty,4,2,,1,,,,False,24454.0,815.0182935001791,0.5253416998311877,24469.0,815.5436352000103,0.7339107999578118,,,,,,,,,,,,,,,,,24397.0,1.8916916002046944,25121.0,837.2790286999658,,,,,,,,,,,,,,,,,,,
12,61,231020_1054,2,Dual,Mufasa,Empty,0,4,High,6,4.0,4.0,,False,25220.0,840.5625563000795,0.5345932000782341,25236.0,841.0971495001577,0.7340748999267817,0.926404600031674,25286.0,842.7576290001161,1.243260799907148,3.299856500001624,25323.0,844.0008898000233,1.4369493001140654,25366.0,845.4378391001374,0.6196463999804109,25385.0,846.0574855001178,1.420014400035143,25427.0,847.4774999001529,25121.0,3.2835276001136435,25461.0,848.591664200183,5.8340352000668645,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
12,62,231020_1054,2,Dual,Mufasa,Empty,0,2,,4,,,,False,25500.0,849.9031833000485,0.5347174000926316,25516.0,850.4379007001411,0.7339697999414057,,,,,,,,,,,,,,,,,25427.0,2.425683399895547,26168.0,872.1726621000565,,,,,,,,,,,,,,,,,,,
12,63,231020_1054,2,Dual,Mufasa,Empty,2,0,Low,3,,0.0,,False,26207.0,873.455413799966,0.5345118001569062,26223.0,873.9899256001229,0.7339115999639034,19.68593090004288,26835.0,894.4097681001297,,1.048547900049016,,,,,,,26867.0,895.4583160001787,2.1213642999064177,26930.0,897.5796803000851,26168.0,1.282751699909454,26964.0,898.7001629001463,4.2903948000166565,1.0,1.0,1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,
12,64,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,900.0097221999897,0.5345935001969337,26981.0,900.5443157001866,0.5338723999448121,2.556079899892211,26981.0,903.6342680000236,1.2480437001213431,3.300904900068417,26981.0,904.882311700145,1.4376311998348683,26981.0,906.31994289998,0.6152300001122057,26981.0,906.935172900092,1.424608499975875,26981.0,908.359781400068,26930.0,2.4300418999046087,26981.0,909.473198400112,5.8389304000884295,1.0,,,,,,,0.0,,,,,,0.0,,,,
12,65,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,910.8019889001732,0.5344502998050302,26981.0,911.3364391999784,0.533773000119254,4.457002599956468,26981.0,916.327214800054,1.2488134999293834,3.3015183000825346,26981.0,917.5760282999834,1.4371270001865923,26981.0,919.01315530017,0.6155777999665588,26981.0,919.6287331001364,1.423939100001007,26981.0,921.0526722001376,26981.0,2.442207500105269,26981.0,922.166413000086,5.839198200032115,,,,,,,,,,,,,,,,,,
12,66,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,923.5118180001156,0.5343516999855638,26981.0,924.046169700101,0.6509141998831183,1.0032083000987768,26981.0,925.7002922000828,1.2496086999308318,3.302166400011629,26981.0,926.9499009000136,1.4378973999992013,26981.0,928.387798300013,0.6146603000815958,26981.0,929.0024586000944,1.42491770000197,26981.0,930.4273763000964,26981.0,2.4591457999779323,26981.0,931.5411328000482,5.840840599965304,,,,,,,,,,,,,,,,,,
12,67,231020_1054,2,Dual,Mufasa,Empty,4,2,High,1,4.0,4.0,,False,26981.0,932.885955500184,0.5344019997864962,26981.0,933.4203574999704,0.6338675001170486,4.0913267999421805,26981.0,938.1455518000296,1.2476568000856787,3.299946299986914,26981.0,939.3932086001154,1.4369375000242144,26981.0,940.8301461001396,0.6153519998770207,26981.0,941.4454981000166,1.426220800029114,26981.0,942.8717189000456,26981.0,2.458579200087456,26981.0,943.9843334001492,5.838781600119546,,,,,,,,,,,,,,,,,,
12,68,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,945.3461468000892,0.5340783998835832,26981.0,945.8802251999728,0.5338743000756949,1.1204830999486148,26981.0,947.5345825999972,1.2495220000855625,3.302316900109872,26981.0,948.7841046000826,1.437467799987644,26981.0,950.2215724000704,0.6153271000366658,26981.0,950.8368995001068,1.4249130999669433,26981.0,952.261812600074,26981.0,2.474427900043452,26981.0,953.3745649000624,5.839982300065458,,,,,,,,,,,,,,,,,,
12,69,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,954.7869837000038,0.5340505000203848,26981.0,955.3210342000242,0.6340038999915123,,,,,,,,,,,,,,,,,26981.0,2.525171099929935,26981.0,976.9560921001251,,,,,,,,,,,,,,,,,,,
12,70,231020_1054,2,Dual,Mufasa,Empty,0,2,High,4,2.0,2.0,,False,26981.0,978.222437500022,0.5339806000702083,26981.0,978.756418100092,0.7340534999966621,4.225109899882227,26981.0,983.715581499971,1.2469709001015872,3.283006499987096,26981.0,984.9625524000726,1.426964099984616,26981.0,986.3895165000572,0.6090714999008924,26981.0,986.998587999958,1.4204753001686186,26981.0,988.4190633001268,26981.0,1.2663453998967498,26981.0,989.5374880000012,5.821906500030309,,,,,,,,,,,,,,,,,,
12,71,231020_1054,2,Dual,Mufasa,Empty,0,4,High,6,4.0,4.0,,False,26981.0,990.8822335000152,0.5343864001333714,26981.0,991.4166199001486,0.6337180999107659,8.475816400023177,26981.0,1000.5261544000824,1.2503200999926776,3.3034304999746382,26981.0,1001.7764745000752,1.4376870000269264,26981.0,1003.214161500102,0.6154233999550343,26981.0,1003.8295849000572,1.422927200095728,26981.0,1005.2525121001528,26981.0,2.463170199888509,26981.0,1006.3673517999708,5.841197399888188,,,,,,,,,,,,,,,,,,
12,72,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,1007.679178799966,0.5348030000459403,26981.0,1008.213981800012,0.5329589999746531,2.823866900056601,26981.0,1011.5708077000432,1.2475604000501337,3.29972320003435,26981.0,1012.8183681000934,1.4362889998592436,26981.0,1014.2546570999526,0.6158738001249731,26981.0,1014.8705309000776,1.424181800102815,26981.0,1016.2947127001804,26981.0,2.426666699813154,26981.0,1017.409110300008,5.838302599964663,,,,,,,,,,,,,,,,,,
12,73,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,1018.7539397000808,0.5345151999499649,26981.0,1019.2884549000308,0.734310100087896,1.8716591000556944,26981.0,1021.8944241001744,1.248575699981302,3.301358099794129,26981.0,1023.1429998001556,1.4446631998290511,26981.0,1024.5876629999848,0.6081191999837756,26981.0,1025.1957821999686,1.4240160000044852,26981.0,1026.619798199973,26981.0,2.4592269999004657,26981.0,1027.7351112000188,5.840687099844331,,,,,,,,,,,,,,,,,,
12,74,231020_1054,2,Dual,Mufasa,Empty,4,2,High,1,4.0,4.0,,False,26981.0,1029.079206499967,0.534029700094834,26981.0,1029.613236200062,0.734696300001815,3.2064046000596136,26981.0,1033.5543371001231,1.2480090998578817,3.300231199944392,26981.0,1034.8023461999812,1.4387275001499802,26981.0,1036.2410737001312,0.61349459993653,26981.0,1036.8545683000675,1.425204100087285,26981.0,1038.279772400155,26981.0,2.4594082999940383,26981.0,1039.3927423001708,5.8384052000474185,,,,,,,,,,,,,,,,,,
12,75,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,1040.738067600179,0.5346756998915225,26981.0,1041.2727433000705,0.5336490001063794,,,,,,,,,,,,,,,,,26981.0,2.45829520002394,26981.0,1062.9076549999895,,,,,,,,,,,,,,,,,,,
12,76,231020_1054,2,Dual,Mufasa,Empty,0,4,High,6,4.0,4.0,,False,26981.0,1064.2566347001075,0.5345622999593616,26981.0,1064.791197000067,0.5339212000835687,8.35852689994499,26981.0,1073.6836451000956,1.2506291999015955,3.303236899897456,26981.0,1074.9342742999972,1.4415307000745088,26981.0,1076.3758050000718,0.6110769999213517,26981.0,1076.986881999993,1.4243888000492009,26981.0,1078.4112708000423,26981.0,1.348979700118207,26981.0,1079.524612799981,5.840967699885368,,,,,,,,,,,,,,,,,,
12,77,231020_1054,2,Dual,Mufasa,Empty,0,2,High,4,2.0,2.0,,False,26981.0,1080.8700083000583,0.5343172000721097,26981.0,1081.4043255001304,0.7341995998285711,0.8710648000705987,26981.0,1083.0095899000296,1.2491926001384854,3.284090100089088,26981.0,1084.258782500168,1.426144699798897,26981.0,1085.684927199967,0.6087528001517057,26981.0,1086.293680000119,1.4202071998734027,26981.0,1087.713887199992,26981.0,2.4587375000160137,26981.0,1088.832351800054,5.822761900024489,,,,,,,,,,,,,,,,,,
12,78,231020_1054,2,Dual,Mufasa,Empty,0,4,High,6,4.0,4.0,,False,26981.0,1090.1607097999697,0.534480300033465,26981.0,1090.695190100003,0.6339269999880344,1.004365700064227,26981.0,1092.3334828000552,1.2485785000026226,3.30118599999696,26981.0,1093.5820613000578,1.4372306999284774,26981.0,1095.0192919999863,0.6153768000658602,26981.0,1095.6346688000522,1.4245293999556452,26981.0,1097.0591982000078,26981.0,2.446822599977395,26981.0,1098.1769406001586,5.843457800103352,,,,,,,,,,,,,,,,,,
12,79,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,1099.534762900089,0.5345368999987841,26981.0,1100.0692998000875,0.734003399964422,,,,,,,,,,,,,,,,,26981.0,2.4755647000811223,26981.0,1121.8043529000124,,,,,,,,,,,,,,,,,,,
12,80,231020_1054,2,Dual,Mufasa,Empty,0,2,High,4,2.0,2.0,,False,26981.0,1123.6794349001743,0.5255293999798596,26981.0,1124.2049643001542,0.5340011999942362,2.973235299810767,26981.0,1127.7122007999592,1.2478696000762284,3.2839637000579387,26981.0,1128.9600704000354,1.4276680999901146,26981.0,1130.3877385000255,0.6084259999915957,26981.0,1130.9961645000171,1.420495199970901,26981.0,1132.416659699988,26981.0,1.8750820001619104,26981.0,1133.534613600003,5.822412800043821,,,,,,,,,,,,,,,,,,
12,81,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,1134.8793624001598,0.5348358999472111,26981.0,1135.414198300107,0.6338192999828607,0.8704838999547064,26981.0,1136.9185015000446,1.2494139999616891,3.3016375999432057,26981.0,1138.1679155000063,1.4377505001612008,26981.0,1139.6056660001675,0.6144730998203158,26981.0,1140.2201390999878,1.4249581000767648,26981.0,1141.6450972000646,26981.0,2.462702700171804,26981.0,1142.7591785001612,5.840677000116557,,,,,,,,,,,,,,,,,,
12,82,231020_1054,2,Dual,Mufasa,Empty,4,2,High,1,4.0,4.0,,False,26981.0,1144.1033229001368,0.5345524998847395,26981.0,1144.6378754000216,0.6340157999657094,9.43704260000959,26981.0,1154.7089337999969,1.255761600099504,3.309259000001475,26981.0,1155.9646954000964,1.4375634999014435,26981.0,1157.4022588999978,0.6159339000005275,26981.0,1158.0181927999984,1.4237718000076711,26981.0,1159.441964600006,26981.0,2.458225700072262,26981.0,1160.555588799998,5.846655000001192,,,,,,,,,,,,,,,,,,
12,83,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,1161.9176926000473,0.5345737000461668,26981.0,1162.4522663000937,0.5338695999234915,0.886954199988395,26981.0,1163.8730901000054,1.2492609999608248,3.301805700175464,26981.0,1165.1223510999662,1.437581000151113,26981.0,1166.5599321001173,0.6149637000635266,26981.0,1167.1748958001808,1.424337099771947,26981.0,1168.5992328999528,26981.0,2.475728000041272,26981.0,1169.7127833000814,5.839693200075999,,,,,,,,,,,,,,,,,,
12,84,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,1171.058158800009,0.534572800155729,26981.0,1171.592731600165,0.734142699977383,0.870650899829343,26981.0,1173.1975251999718,1.2491375000681728,3.301930000074208,26981.0,1174.44666270004,1.4363065001089126,26981.0,1175.8829692001489,0.6164859998971224,26981.0,1176.499455200046,1.4242507999297231,26981.0,1177.9237059999757,26981.0,2.458925900056556,26981.0,1179.0377638000098,5.840238600037992,,,,,,,,,,,,,,,,,,
12,85,231020_1054,2,Dual,Mufasa,Empty,0,2,,4,,,,False,26981.0,1180.3822029000144,0.5345449000597,26981.0,1180.916747800074,0.7341978999320418,,,,,,,,,,,,,,,,,26981.0,2.4584969000386536,26981.0,1202.65216930001,,,,,,,,,,,,,,,,,,,
12,86,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,1203.917676300044,0.5346363999415189,26981.0,1204.4523126999854,0.6337449999991804,,,,,,,,,,,,,,,,,26981.0,1.2655070000339492,26981.0,1226.087656700053,,,,,,,,,,,,,,,,,,,
12,87,231020_1054,2,Dual,Mufasa,Empty,4,2,High,1,4.0,4.0,,False,26981.0,1227.3529366001048,0.5345055998768657,26981.0,1227.8874421999817,0.633755300194025,1.1883273997809738,26981.0,1229.7095248999567,1.248143800068647,3.301386300008744,26981.0,1230.9576687000254,1.438336000079289,26981.0,1232.3960047001046,0.6149064998608083,26981.0,1233.0109111999654,1.4238639001268891,26981.0,1234.4347751000923,26981.0,1.265279900051837,26981.0,1235.5490765001186,5.83955160016194,,,,,,,,,,,,,,,,,,
12,88,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,1236.8604719000823,0.5344521999359131,26981.0,1237.3949241000182,0.7340385001152754,1.1229893998242917,26981.0,1239.2519519999578,1.2469524000771344,3.299197900108993,26981.0,1240.498904400035,1.4382571999449285,26981.0,1241.9371615999798,0.6139883000869304,26981.0,1242.5511499000668,1.4248049999587238,26981.0,1243.9759549000255,26981.0,2.4256967999899643,26981.0,1245.0894373999863,5.837485400028527,,,,,,,,,,,,,,,,,,
12,89,231020_1054,2,Dual,Mufasa,Empty,0,4,,6,,,,False,26981.0,1246.434673000122,0.5345615998376161,26981.0,1246.9692345999597,,,,,,,,,,,,,,,,,,26981.0,2.458718100096576,0.0,,,,,,,,,,,,,,,,,,,,
12,90,231020_1054,2,Dual,Mufasa,Empty,4,2,High,1,4.0,4.0,,False,26981.0,1254.9749193000582,0.5342890000902116,26981.0,1255.5092083001484,0.5340083998162299,4.156379900174215,26981.0,1260.1995966001389,1.2491531998384744,3.301798600004986,26981.0,1261.4487497999771,1.4372800001874566,26981.0,1262.8860298001648,0.6153653999790549,26981.0,1263.501395200144,1.4241157998330891,26981.0,1264.925510999977,0.0,,26981.0,1266.0395408000306,5.839944199891761,,,,,,,,,,,,,,,,,,
12,91,231020_1054,2,Dual,Mufasa,Empty,0,2,,4,,,,False,26981.0,1267.3846291000905,0.5344344999175519,26981.0,1267.919063600008,0.7340989001095295,,,,,,,,,,,,,,,,,26981.0,2.4591181001135283,26981.0,1282.5152116999911,,,,,,,,,,,,,,,,,,,
12,92,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,1283.8650132999703,,0.0,,,,,,,,,,,,,,,,,,,26981.0,1.3498015999794006,0.0,,,,,,,,,,,,,,,,,,,,
12,93,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,1291.2538138001694,0.5341651998460293,26981.0,1291.7879790000154,0.5339709999971092,4.126009200001136,26981.0,1296.4479592000137,1.246076200157404,3.2986357000190765,26981.0,1297.694035400171,1.4369241998065263,26981.0,1299.1309595999776,0.6156353000551462,26981.0,1299.7465949000327,1.4249547000508755,26981.0,1301.1715496000836,0.0,,26981.0,1302.2855553999543,5.83759619994089,,,,,,,,,,,,,,,,,,
12,94,231020_1054,2,Dual,Mufasa,Empty,0,4,High,6,4.0,4.0,,False,26981.0,1303.6134927000376,0.5344311001244932,26981.0,1304.147923800162,0.5337951998226345,4.858812800142914,26981.0,1309.5405318001276,1.2472500000149012,3.300115699879825,26981.0,1310.7877818001425,1.4375593999866396,26981.0,1312.2253412001292,0.6153062998782843,26981.0,1312.8406475000074,1.4243318000808358,26981.0,1314.2649793000885,26981.0,2.44194309995396,26981.0,1315.378947600023,5.8384157998953015,,,,,,,,,,,,,,,,,,
12,95,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,1316.7236478000443,0.5346776000224054,26981.0,1317.2583254000667,0.6339277001097798,2.188829399878159,26981.0,1320.081082500055,1.2489469000138342,3.3009995000902563,26981.0,1321.3300294000685,1.436196899972856,26981.0,1322.7662263000414,0.615855700103566,26981.0,1323.382082000145,1.4244572999887168,26981.0,1324.8065393001336,26981.0,2.4586684999560475,26981.0,1325.9209696000937,5.83988710003905,,,,,,,,,,,,,,,,,,
12,96,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,1327.2654230999728,0.5345869001466781,26981.0,1327.8000100001195,0.5338925998657942,,,,,,,,,,,,,,,,,26981.0,2.4588837998392137,26981.0,1349.3349393999638,,,,,,,,,,,,,,,,,,,
12,97,231020_1054,2,Dual,Mufasa,Empty,2,4,High,2,4.0,4.0,,False,26981.0,1350.6176394000684,0.5342433000914752,26981.0,1351.1518827001598,0.734078099951148,6.825135099934414,26981.0,1358.7110959000454,1.249268400017172,3.3019083000253886,26981.0,1359.9603643000626,1.4371239999309182,26981.0,1361.3974882999937,0.6155159000772983,26981.0,1362.0130042000708,1.4285101001150906,26981.0,1363.441514300186,26981.0,1.282700000104569,26981.0,1364.5685994999983,5.857503599952906,,,,,,,,,,,,,,,,,,
12,98,231020_1054,2,Dual,Mufasa,Empty,0,2,,4,,,,False,26981.0,1365.9298090001091,0.5341062999796122,26981.0,1366.463915300089,0.5340009999927133,,,,,,,,,,,,,,,,,26981.0,2.488294699923472,26981.0,1387.9987723000804,,,,,,,,,,,,,,,,,,,
12,99,231020_1054,2,Dual,Mufasa,Empty,0,4,,6,,,,False,26981.0,1389.264792200181,0.5343849000055343,26981.0,1389.7991771001869,0.734096199972555,,,,,,,,,,,,,,,,,26981.0,1.2660199001009005,26981.0,1411.5344462001265,,,,,,,,,,,,,,,,,,,
12,100,231020_1054,2,Dual,Mufasa,Empty,4,0,High,5,4.0,4.0,,False,26981.0,1413.409160900167,0.5257601998746395,26981.0,1413.9349211000415,0.5338721999432892,17.437512000091374,26981.0,1431.9063053000764,1.2452547000721097,3.298547799931839,26981.0,1433.1515600001485,1.4374987999908626,26981.0,1434.5890588001394,0.6157942998688668,26981.0,1435.2048531000082,1.4237569000106305,26981.0,1436.6286100000189,26981.0,1.874714700040613,26981.0,1437.7424803001386,5.836175000062212,,,,,,,,,,,,,,,,,,
12,101,231020_1054,2,Dual,Mufasa,Empty,4,2,High,1,4.0,4.0,,False,26981.0,1439.2046058999863,0.5341958000790328,26981.0,1439.738801700065,0.7340182000771165,6.860193699831143,26981.0,1447.3330135999736,1.2474313999991864,3.299828700022772,26981.0,1448.5804449999728,1.4383386000990868,26981.0,1450.018783600072,0.6140586999244988,26981.0,1450.6328422999964,1.4245484001003206,26981.0,1452.057390700097,26981.0,2.575995899967438,26981.0,1453.1711079999827,5.83809440000914,,,,,,,,,,,,,,,,,,
12,102,231020_1054,2,Dual,Mufasa,Empty,0,2,,4,,,,False,26981.0,1454.5006577000008,0.5335222999565303,26981.0,1455.0341799999574,0.7341660000383854,,,,,,,,,,,,,,,,,26981.0,2.4432669999041536,26981.0,1476.7696784001296,,,,,,,,,,,,,,,,,,,
12,103,231020_1054,2,Dual,Mufasa,Empty,2,0,,3,,,,False,26981.0,1478.035126200176,0.5346351999323815,26981.0,1478.5697614001083,0.5336662998888642,,,,,,,,,,,,,,,,,26981.0,1.2654478000463314,26981.0,1500.1045566000948,,,,,,,,,,,,,,,,,,,
12,104,231020_1054,2,Dual,Mufasa,Empty,4,2,,1,,,,False,26981.0,1501.3702285001016,0.5345580000430346,26981.0,1501.9047865001446,0.6339153998997062,,,,,,,,,,,,,,,,,26981.0,1.265671900006737,26981.0,1523.540161299981,,,,,,,,,,,,,,,,,,,
13,0,231020_1214,1,Dual,Scar,Empty,0,2,,4,,,,False,34.0,1.1360965999774602,0.5392146001104299,50.0,1.67531120008789,0.7329939000774197,,,,,,,,,,,,,,,,,0.0,,705.0,23.510015700012403,,,,,,,,,,,,,,,,,,,
13,1,231020_1214,1,Dual,Scar,Empty,0,4,High,6,4.0,4.0,,False,747.0,24.91275360016149,0.5304143999237603,763.0,25.44316800008525,0.5338075000327009,7.344663699856028,1000.0,33.32163919997398,1.2641317001544223,3.333493400132319,1038.0,34.5857709001284,1.457427900051698,1081.0,36.0431988001801,0.6119337999261987,1100.0,36.6551326001063,1.430711599998105,1143.0,38.0858442001044,705.0,1.4027379001490878,1176.0,39.2099190000444,5.888279800070421,0.34705882352941175,0.29756097560975614,0.6081871345029239,1.0,0.49624060150375937,0.0,1.0,0.33559322033898303,0.4177215189873418,0.5454545454545454,0.0,0.023255813953488372,0.6956521739130435,0.0,0.0,0.0,0.0,0.0
13,2,231020_1214,1,Dual,Scar,Empty,4,0,,5,,,,False,1217.0,40.573212900199024,0.532315099844709,1233.0,41.10552800004373,0.5339027999434549,,,,,,,,,,,,,,,,,1143.0,2.4873687000946205,1879.0,62.6407722001896,,,,,,,,,,,,,,,,,,,
13,3,231020_1214,1,Dual,Scar,Empty,2,0,High,3,2.0,2.0,,False,1918.0,63.941555000143175,0.5324641000479389,1934.0,64.47401910019111,0.634037899784758,5.123754900181652,2107.0,70.23181190015752,1.2499172999523722,3.302082799840676,2144.0,71.4817292001099,1.433071400038898,2187.0,72.9148006001488,0.6190940998494057,2206.0,73.5338946999982,1.4230265000369968,2249.0,74.9569212000352,1879.0,1.3007827999535737,2282.0,76.0727523001843,5.840940400026781,0.37948717948717947,0.4647058823529412,0.6545454545454545,1.0,0.5546875,0.0,0.0,0.02631578947368421,0.03468208092485549,0.37142857142857144,0.0,0.0,0.47101449275362317,0.1958041958041958,0.0,0.0,0.0,0.0
13,4,231020_1214,1,Dual,Scar,Empty,2,4,High,2,4.0,4.0,,False,2324.0,77.45446130004709,0.5304368999786675,2340.0,77.98489820002575,0.7339614001102746,5.159580299863592,2516.0,83.87843989999962,1.2474820001516491,3.2997437000740746,2554.0,85.12592190015127,1.436946399975568,2597.0,86.56286830012684,0.6153152999468574,2615.0,87.1781836000737,1.4241072000004067,2658.0,88.6022908000741,2249.0,2.4975401000118893,2692.0,89.7171338000335,5.838693900033874,0.8109452736318408,0.8488372093023255,0.4204545454545454,0.7631578947368421,0.32608695652173914,0.05263157894736842,1.0,0.16853932584269662,0.0,0.7954545454545454,0.05263157894736842,1.0,1.0,0.1958041958041958,0.0,0.0,0.0,
13,5,231020_1214,1,Dual,Scar,Empty,4,2,High,1,4.0,4.0,,False,2732.0,91.07799890008756,0.5343114000279456,2748.0,91.61231030011552,0.5337507000658661,6.0204384999815375,2945.0,98.16649950016291,1.254131200024858,3.306024199817287,2983.0,99.42063070018776,1.4429050998296304,3026.0,100.8635358000174,0.6089878999627985,3044.0,101.4725236999802,1.4256149001886058,3087.0,102.8981386001688,2658.0,2.4757081000134638,3120.0,104.0107699001674,5.84427040000449,0.5073170731707317,0.7923497267759563,0.5590062111801242,1.0,0.46616541353383456,0.0,1.0,0.21254355400696864,0.0,0.6057142857142858,0.0,0.27906976744186046,0.7737226277372263,0.1958041958041958,0.049586776859504134,0.0,0.0,0.0
13,6,231020_1214,1,Dual,Scar,Empty,2,4,,2,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,3087.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,7,231020_1214,1,Dual,Scar,Empty,0,4,,6,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,8,231020_1214,1,Dual,Scar,Empty,4,0,,5,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,9,231020_1214,1,Dual,Scar,Empty,2,0,,3,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,10,231020_1214,1,Dual,Scar,Empty,4,2,,1,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,11,231020_1214,1,Dual,Scar,Empty,0,2,,4,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,12,231020_1214,1,Dual,Scar,Empty,4,0,,5,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,13,231020_1214,1,Dual,Scar,Empty,2,0,,3,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,14,231020_1214,1,Dual,Scar,Empty,0,4,,6,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,15,231020_1214,1,Dual,Scar,Empty,0,2,,4,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
13,16,231020_1214,1,Dual,Scar,Empty,4,2,High,1,4.0,4.0,,False,3506.0,116.86493610008598,0.5344565000850707,3522.0,117.39939260017104,0.7340460999403149,0.8890207000076771,3571.0,119.02245940011905,1.2484065999742595,3.3028505998663604,3608.0,120.2708660000933,1.4426736999303102,3651.0,121.71353970002362,0.6117702999617904,3670.0,122.3253099999854,1.423018400091678,3712.0,123.74832840007709,0.0,,3746.0,124.86068540019892,5.838226000079885,,0.8888888888888888,0.8136645962732919,1.0,0.765625,0.0,1.0,,0.0,0.5828571428571429,0.0,0.16279069767441862,0.7391304347826086,,0.0,0.0,0.0,0.0
13,17,231020_1214,1,Dual,Scar,Empty,2,4,High,2,4.0,4.0,,False,3786.0,126.18887499999262,0.534553200006485,3802.0,126.7234281999991,0.7341060000471771,9.527572799939705,4110.0,136.985106999986,1.2490258000325127,3.302056600106795,4147.0,138.2341328000185,1.4425578000955,4190.0,139.676690600114,0.6104729999787821,4209.0,140.28716360009278,1.4240615000017272,4251.0,141.7112251000945,3712.0,2.440546599915536,4285.0,142.8254613999744,5.840354399988399,0.8453237410071942,0.5853658536585367,0.5697674418604651,1.0,0.45185185185185184,0.0,0.9473684210526315,0.32663316582914576,0.19155844155844157,0.5371428571428571,0.0,0.0,0.6811594202898551,0.1958041958041958,0.1958041958041958,0.0,0.0,0.0
